index,Год,Неделя,A(H1N1)pdm09_15 и ст.,A(H3N2)_15 и ст.,B_15 и ст.,Население 15 и ст.,A(H1N1)pdm09_15 и ст._rel,A(H3N2)_15 и ст._rel,B_15 и ст._rel,A(H1N1)pdm09_0-14,A(H1N1)pdm09_0-14_rel,Население 0-14,A(H3N2)_0-14,A(H3N2)_0-14_rel,B_0-14,B_0-14_rel
0,2010.0,1.0,,,,4042163.0,,,,,,539691.0,,,,
1,2010.0,2.0,4084.0,0.0,0.0,4042163.0,1.01035015163911,0.0,0.0,4037.0,25.35280154039488,539691.0,0.0,0.0,0.0,0.0
2,2010.0,3.0,2189.0,0.0,0.0,4042163.0,0.5415417438633722,0.0,0.0,2464.0,15.08392116378955,539691.0,0.0,0.0,0.0,0.0
3,2010.0,4.0,5412.0,0.0,0.0,4042163.0,1.338887125531553,0.0,0.0,6455.0,38.53933493548667,539691.0,0.0,0.0,0.0,0.0
4,2010.0,5.0,,,,4042163.0,,,,,,539691.0,,,,
5,2010.0,6.0,2758.0,0.0,0.0,4042163.0,0.6823079623459024,0.0,0.0,3648.0,21.97183796512856,539691.0,0.0,0.0,0.0,0.0
6,2010.0,7.0,2403.0,0.0,0.0,4042163.0,0.5944836959815821,0.0,0.0,2942.0,17.965075506531274,539691.0,0.0,0.0,0.0,0.0
7,2010.0,8.0,4404.0,0.0,0.0,4042163.0,1.0895156875168073,0.0,0.0,5528.0,34.39964699561699,539691.0,0.0,0.0,0.0,0.0
8,2010.0,9.0,,,,4042163.0,,,,,,539691.0,,,,
9,2010.0,10.0,9602.0,0.0,0.0,4042163.0,2.37546086093015,0.0,0.0,12742.0,78.23561505377974,539691.0,0.0,0.0,0.0,0.0
10,2010.0,11.0,2742.0,0.0,0.0,4042163.0,0.6783496855520176,0.0,0.0,3752.0,23.027199509353977,539691.0,0.0,0.0,0.0,0.0
11,2010.0,12.0,933.0,0.0,0.0,4042163.0,0.2308170155434108,0.0,0.0,1271.0,8.03714062928181,539691.0,0.0,0.0,0.0,0.0
12,2010.0,13.0,1906.0,0.0,0.0,4042163.0,0.4715297230715337,0.0,0.0,2490.0,15.917900347846537,539691.0,0.0,0.0,0.0,0.0
13,2010.0,14.0,1052.0,0.0,1052.0,4042163.0,0.2602566991979294,0.0,0.2602566991979294,1478.0,9.311211357735596,539691.0,0.0,0.0,1478.0,9.311211357735596
14,2010.0,15.0,0.0,0.0,265.0,4042163.0,0.0,0.0,0.0655589593987179,0.0,0.0,539691.0,0.0,0.0,407.0,2.4867869502321334
15,2010.0,16.0,0.0,0.0,270.0,4042163.0,0.0,0.0,0.0667959208968069,0.0,0.0,539691.0,0.0,0.0,395.0,2.405637084247639
16,2010.0,17.0,,,,4042163.0,,,,,,539691.0,,,,
17,2010.0,18.0,,,,4042163.0,,,,,,539691.0,,,,
18,2010.0,19.0,,,,4042163.0,,,,,,539691.0,,,,
19,2010.0,20.0,,,,4042163.0,,,,,,539691.0,,,,
20,2010.0,21.0,,,,4042163.0,,,,,,539691.0,,,,
21,2010.0,22.0,,,,4042163.0,,,,,,539691.0,,,,
22,2010.0,23.0,,,,4042163.0,,,,,,539691.0,,,,
23,2010.0,24.0,0.0,0.0,248.0,4042163.0,0.0,0.0,0.0613532903052153,0.0,0.0,539691.0,0.0,0.0,191.0,1.2713564985836716
24,2010.0,25.0,,,,4042163.0,,,,,,539691.0,,,,
25,2010.0,26.0,,,,4042163.0,,,,,,539691.0,,,,
26,2010.0,27.0,,,,4042163.0,,,,,,539691.0,,,,
27,2010.0,28.0,,,,4042163.0,,,,,,539691.0,,,,
28,2010.0,29.0,,,,4042163.0,,,,,,539691.0,,,,
29,2010.0,30.0,,,,4042163.0,,,,,,539691.0,,,,
30,2010.0,31.0,,,,4042163.0,,,,,,539691.0,,,,
31,2010.0,32.0,,,,4042163.0,,,,,,539691.0,,,,
32,2010.0,33.0,,,,4042163.0,,,,,,539691.0,,,,
33,2010.0,34.0,,,,4042163.0,,,,,,539691.0,,,,
34,2010.0,35.0,,,,4042163.0,,,,,,539691.0,,,,
35,2010.0,36.0,,,,4042163.0,,,,,,539691.0,,,,
36,2010.0,37.0,,,,4042163.0,,,,,,539691.0,,,,
37,2010.0,38.0,,,,4042163.0,,,,,,539691.0,,,,
38,2010.0,39.0,,,,4042163.0,,,,,,539691.0,,,,
39,2010.0,40.0,,,,4042163.0,,,,,,539691.0,,,,
40,2010.0,41.0,,,,4042163.0,,,,,,539691.0,,,,
41,2010.0,42.0,,,,4042163.0,,,,,,539691.0,,,,
42,2010.0,43.0,,,,4042163.0,,,,,,539691.0,,,,
43,2010.0,44.0,,,,4042163.0,,,,,,539691.0,,,,
44,2010.0,45.0,,,,4042163.0,,,,,,539691.0,,,,
45,2010.0,46.0,,,,4042163.0,,,,,,539691.0,,,,
46,2010.0,47.0,,,,4042163.0,,,,,,539691.0,,,,
47,2010.0,48.0,,,,4042163.0,,,,,,539691.0,,,,
48,2010.0,49.0,,,,4042163.0,,,,,,539691.0,,,,
49,2010.0,50.0,7549.0,0.0,0.0,4042163.0,1.8675644698148,0.0,0.0,10701.0,64.09492045249878,539691.0,0.0,0.0,0.0,0.0
50,2010.0,51.0,0.0,0.0,1936.0,4042163.0,0.0,0.0,0.4789514920600678,0.0,0.0,539691.0,0.0,0.0,2620.0,15.785395145795835
51,2010.0,52.0,500.0,500.0,500.0,4042594.0,0.1236829619793627,0.1236829619793627,0.1236829619793627,651.0,3.84233393213548,557682.0,651.0,3.84233393213548,651.0,3.84233393213548
52,2011.0,1.0,560.0,140.0,420.0,4042594.0,0.1385249174168862,0.0346312293542215,0.1038936880626647,1509.0,9.215168194650284,557682.0,378.0,2.3082937170925275,1132.0,6.913924277343443
53,2011.0,2.0,2555.0,0.0,365.0,4042594.0,0.6320199357145437,0.0,0.0902885622449348,3080.0,18.59670480071241,557682.0,0.0,0.0,440.0,2.6572291409748217
54,2011.0,3.0,7233.0,0.0,1142.0,4042594.0,1.7891977279934617,0.0,0.2824918851608645,7576.0,44.10625230137255,557682.0,0.0,0.0,1196.0,6.963404236301001
55,2011.0,4.0,10386.0,0.0,2258.0,4042594.0,2.569142486235324,0.0,0.5585522562988022,12889.0,71.66142410046227,557682.0,0.0,0.0,2802.0,15.578774912964384
56,2011.0,5.0,9899.0,0.0,3677.0,4042594.0,2.448675281267424,0.0,0.9095645023962337,12010.0,65.79880513417521,557682.0,0.0,0.0,4461.0,24.441280531058773
57,2011.0,6.0,14590.0,218.0,2801.0,4042594.0,3.609068830557805,0.0539257714230021,0.6928719530083901,15052.0,82.64691660383133,557682.0,224.0,1.2287769208481123,2890.0,15.868609447955848
58,2011.0,7.0,11612.0,0.0,3977.0,4042594.0,2.8724131090087206,0.0,0.9837742795838512,10196.0,56.68316239708589,557682.0,0.0,0.0,3492.0,19.412994726373576
59,2011.0,8.0,3611.0,0.0,498.0,4042594.0,0.8932383514149578,0.0,0.1231882301314453,3237.0,18.23786714717118,557682.0,0.0,0.0,446.0,2.511759823176005
60,2011.0,9.0,11296.0,164.0,2783.0,4042594.0,2.794245477037763,0.0405680115292309,0.6884193663771331,10630.0,59.68660568417312,557682.0,154.0,0.864376454458218,2619.0,14.706144133407776
61,2011.0,10.0,2625.0,131.0,1050.0,4042594.0,0.6493355503916545,0.032404936038593,0.2597342201566618,3437.0,19.71770076433713,557682.0,172.0,0.9872567807484328,1375.0,7.887861720564544
62,2011.0,11.0,4825.0,0.0,3216.0,4042594.0,1.1935405831008503,0.0,0.7955288114512612,5266.0,30.705769841299794,557682.0,0.0,0.0,3512.0,20.478335104221003
63,2011.0,12.0,2060.0,187.0,1872.0,4042594.0,0.5095738033549746,0.0462574277802816,0.4630690096507341,2380.0,14.401671196630586,557682.0,217.0,1.3136532192874923,2163.0,13.088017977343092
64,2011.0,13.0,1045.0,0.0,1343.0,4042594.0,0.2584973905368681,0.0,0.3322124358765683,1177.0,7.20846488579394,557682.0,0.0,0.0,1513.0,9.267807896446143
65,2011.0,14.0,658.0,0.0,0.0,4042594.0,0.1627667779648413,0.0,0.0,806.0,4.847751315836983,557682.0,0.0,0.0,0.0,0.0
66,2011.0,15.0,0.0,0.0,1027.0,4042594.0,0.0,0.0,0.2540448039056111,0.0,0.0,557682.0,0.0,0.0,1321.0,7.829204506836541
67,2011.0,16.0,0.0,0.0,192.0,4042594.0,0.0,0.0,0.0474942574000753,0.0,0.0,557682.0,0.0,0.0,256.0,1.493518220091222
68,2011.0,17.0,202.0,0.0,1213.0,4042594.0,0.0499679166396625,0.0,0.300054865761934,270.0,1.5804009750160062,557682.0,0.0,0.0,1625.0,9.515268583861344
69,2011.0,18.0,385.0,0.0,0.0,4042594.0,0.0952358807241093,0.0,0.0,506.0,3.000550242464409,557682.0,0.0,0.0,0.0,0.0
70,2011.0,19.0,2144.0,0.0,0.0,4042594.0,0.5303525409675075,0.0,0.0,2789.0,16.704430487809148,557682.0,0.0,0.0,0.0,0.0
71,2011.0,20.0,1512.0,0.0,0.0,4042594.0,0.3740172770255929,0.0,0.0,1676.0,10.05824872961669,557682.0,0.0,0.0,0.0,0.0
72,2011.0,21.0,,,,4042594.0,,,,,,557682.0,,,,
73,2011.0,22.0,,,,4042594.0,,,,,,557682.0,,,,
74,2011.0,23.0,,,,4042594.0,,,,,,557682.0,,,,
75,2011.0,24.0,,,,4042594.0,,,,,,557682.0,,,,
76,2011.0,25.0,,,,4042594.0,,,,,,557682.0,,,,
77,2011.0,26.0,,,,4042594.0,,,,,,557682.0,,,,
78,2011.0,27.0,,,,4042594.0,,,,,,557682.0,,,,
79,2011.0,28.0,,,,4042594.0,,,,,,557682.0,,,,
80,2011.0,29.0,,,,4042594.0,,,,,,557682.0,,,,
81,2011.0,30.0,,,,4042594.0,,,,,,557682.0,,,,
82,2011.0,31.0,,,,4042594.0,,,,,,557682.0,,,,
83,2011.0,32.0,,,,4042594.0,,,,,,557682.0,,,,
84,2011.0,33.0,,,,4042594.0,,,,,,557682.0,,,,
85,2011.0,34.0,,,,4042594.0,,,,,,557682.0,,,,
86,2011.0,35.0,,,,4042594.0,,,,,,557682.0,,,,
87,2011.0,36.0,,,,4042594.0,,,,,,557682.0,,,,
88,2011.0,37.0,,,,4042594.0,,,,,,557682.0,,,,
89,2011.0,38.0,,,,4042594.0,,,,,,557682.0,,,,
90,2011.0,39.0,,,,4042594.0,,,,,,557682.0,,,,
91,2011.0,40.0,,,,4042594.0,,,,,,557682.0,,,,
92,2011.0,41.0,,,,4042594.0,,,,,,557682.0,,,,
93,2011.0,42.0,,,,4042594.0,,,,,,557682.0,,,,
94,2011.0,43.0,,,,4042594.0,,,,,,557682.0,,,,
95,2011.0,44.0,,,,4042594.0,,,,,,557682.0,,,,
96,2011.0,45.0,,,,4042594.0,,,,,,557682.0,,,,
97,2011.0,46.0,0.0,0.0,144.0,4042594.0,0.0,0.0,0.0356206930500564,0.0,0.0,557682.0,0.0,0.0,206.0,1.2416733736922312
98,2011.0,47.0,0.0,0.0,124.0,4042594.0,0.0,0.0,0.0306733745708819,0.0,0.0,557682.0,0.0,0.0,193.0,1.1414711437815153
99,2011.0,48.0,,,,4042594.0,,,,,,557682.0,,,,
100,2011.0,49.0,0.0,0.0,138.0,4042594.0,0.0,0.0,0.0341364975063041,0.0,0.0,557682.0,0.0,0.0,229.0,1.3307406573856138
101,2011.0,50.0,,,,4042594.0,,,,,,557682.0,,,,
102,2011.0,51.0,,,,4042594.0,,,,,,557682.0,,,,
103,2011.0,52.0,,,,4343384.0,,,,,,555960.0,,,,
104,2012.0,1.0,,,,4343384.0,,,,,,555960.0,,,,
105,2012.0,2.0,,,,4343384.0,,,,,,555960.0,,,,
106,2012.0,3.0,,,,4343384.0,,,,,,555960.0,,,,
107,2012.0,4.0,0.0,180.0,0.0,4343384.0,0.0,0.0414423408107595,0.0,0.0,0.0,555960.0,201.0,1.2111540645452286,0.0,0.0
108,2012.0,5.0,0.0,1401.0,311.0,4343384.0,0.0,0.3225595526437451,0.0716031555119234,0.0,0.0,555960.0,1666.0,9.812886942032751,370.0,2.1796309909497738
109,2012.0,6.0,0.0,353.0,353.0,4343384.0,0.0,0.0812730350344339,0.0812730350344339,0.0,0.0,555960.0,429.0,2.5053839636185167,429.0,2.5053839636185167
110,2012.0,7.0,799.0,2796.0,0.0,4343384.0,0.183957946154427,0.6437376939271314,0.0,891.0,5.209211573422311,555960.0,3119.0,18.231711124814414,0.0,0.0
111,2012.0,8.0,436.0,3485.0,0.0,4343384.0,0.1003825588527286,0.8023697651416499,0.0,545.0,3.229780035707241,555960.0,4363.0,25.85032229847614,0.0,0.0
112,2012.0,9.0,377.0,5084.0,728.0,4343384.0,0.0867986804758685,1.1705158926772306,0.1676112450568496,435.0,2.5760457175833644,555960.0,5893.0,34.91551524042508,843.0,4.995988861550168
113,2012.0,10.0,464.0,4631.0,566.0,4343384.0,0.106829145201069,1.0662193349701523,0.1303131383271661,650.0,3.875804010659572,555960.0,6505.0,38.75427761502328,795.0,4.736874810702101
114,2012.0,11.0,0.0,6514.0,501.0,4343384.0,0.0,1.4997522668960424,0.1153478485899473,0.0,0.0,555960.0,7922.0,47.080250724794766,610.0,3.626396892125
115,2012.0,12.0,237.0,8522.0,473.0,4343384.0,0.0545657487341667,1.9620646021627377,0.108901262241607,309.0,1.8265477950436213,555960.0,11131.0,65.87228380989221,618.0,3.657141401715261
116,2012.0,13.0,0.0,6261.0,2649.0,4343384.0,0.0,1.4415027545342525,0.6098931155983445,0.0,0.0,555960.0,7847.0,48.406717252964384,3320.0,20.48043641566672
117,2012.0,14.0,233.0,3724.0,1396.0,4343384.0,0.0536448078272609,0.8573959843292696,0.3214083765101128,285.0,1.7598019147459598,555960.0,4557.0,28.15263811658901,1709.0,10.557413982026976
118,2012.0,15.0,514.0,4626.0,2570.0,4343384.0,0.1183409065373911,1.06506815883652,0.5917045326869557,604.0,3.622664054412841,555960.0,5436.0,32.60172234872361,3020.0,18.11219320156823
119,2012.0,16.0,0.0,11233.0,2808.0,4343384.0,0.0,2.586232301818121,0.6465005166478488,0.0,0.0,555960.0,14416.0,84.5364588504369,3604.0,21.133385027326213
120,2012.0,17.0,0.0,5569.0,1392.0,4343384.0,0.0,1.2821799776395548,0.3204874356032071,0.0,0.0,555960.0,6848.0,39.73153357749624,1713.0,9.93928763291182
121,2012.0,18.0,251.0,3517.0,1256.0,4343384.0,0.0577890419083369,0.8097372923968961,0.289175444768411,307.0,1.8293881346259668,555960.0,4306.0,25.651194958321646,1539.0,9.16738474515688
122,2012.0,19.0,378.0,189.0,378.0,4343384.0,0.087028915702595,0.0435144578512975,0.087028915702595,442.0,2.670125706773141,555960.0,221.0,1.333603482820552,442.0,2.670125706773141
123,2012.0,20.0,194.0,0.0,582.0,4343384.0,0.0446656339849297,0.0,0.1339969019547891,201.0,1.233174793321377,555960.0,0.0,0.0,602.0,3.6958727325233887
124,2012.0,21.0,,,,4343384.0,,,,,,555960.0,,,,
125,2012.0,22.0,0.0,224.0,0.0,4343384.0,0.0,0.0515726907867229,0.0,0.0,0.0,555960.0,206.0,1.320413957985575,0.0,0.0
126,2012.0,23.0,,,,4343384.0,,,,,,555960.0,,,,
127,2012.0,24.0,,,,4343384.0,,,,,,555960.0,,,,
128,2012.0,25.0,,,,4343384.0,,,,,,555960.0,,,,
129,2012.0,26.0,,,,4343384.0,,,,,,555960.0,,,,
130,2012.0,27.0,,,,4343384.0,,,,,,555960.0,,,,
131,2012.0,28.0,,,,4343384.0,,,,,,555960.0,,,,
132,2012.0,29.0,,,,4343384.0,,,,,,555960.0,,,,
133,2012.0,30.0,,,,4343384.0,,,,,,555960.0,,,,
134,2012.0,31.0,,,,4343384.0,,,,,,555960.0,,,,
135,2012.0,32.0,,,,4343384.0,,,,,,555960.0,,,,
136,2012.0,33.0,,,,4343384.0,,,,,,555960.0,,,,
137,2012.0,34.0,,,,4343384.0,,,,,,555960.0,,,,
138,2012.0,35.0,,,,4343384.0,,,,,,555960.0,,,,
139,2012.0,36.0,,,,4343384.0,,,,,,555960.0,,,,
140,2012.0,37.0,,,,4343384.0,,,,,,555960.0,,,,
141,2012.0,38.0,,,,4343384.0,,,,,,555960.0,,,,
142,2012.0,39.0,,,,4343384.0,,,,,,555960.0,,,,
143,2012.0,40.0,,,,4343384.0,,,,,,555960.0,,,,
144,2012.0,41.0,,,,4343384.0,,,,,,555960.0,,,,
145,2012.0,42.0,,,,4343384.0,,,,,,555960.0,,,,
146,2012.0,43.0,,,,4343384.0,,,,,,555960.0,,,,
147,2012.0,44.0,245.0,0.0,0.0,4343384.0,0.0564076305479782,0.0,0.0,388.0,2.391818382628487,555960.0,0.0,0.0,0.0,0.0
148,2012.0,45.0,,,,4343384.0,,,,,,555960.0,,,,
149,2012.0,46.0,,,,4343384.0,,,,,,555960.0,,,,
150,2012.0,47.0,,,,4343384.0,,,,,,555960.0,,,,
151,2012.0,48.0,,,,4343384.0,,,,,,555960.0,,,,
152,2012.0,49.0,,,,4343384.0,,,,,,555960.0,,,,
153,2012.0,50.0,,,,4343384.0,,,,,,555960.0,,,,
154,2012.0,51.0,,,,4343384.0,,,,,,555960.0,,,,
155,2012.0,52.0,0.0,0.0,411.0,4343384.0,0.0,0.0,0.0946266781845676,0.0,0.0,555960.0,0.0,0.0,504.0,3.114278865084556
156,2013.0,1.0,,,,4374156.0,,,,,,579063.0,,,,
157,2013.0,2.0,318.0,159.0,318.0,4374156.0,0.0726997391039551,0.0363498695519775,0.0726997391039551,385.0,2.355146332538945,579063.0,192.0,1.1760719644622242,385.0,2.355146332538945
158,2013.0,3.0,1465.0,1046.0,0.0,4374156.0,0.3349217540480952,0.2391318462350222,0.0,1628.0,9.50573144108278,579063.0,1163.0,6.792017335552783,0.0,0.0
159,2013.0,4.0,2181.0,727.0,242.0,4374156.0,0.498610474797881,0.1662034915992936,0.0553249586891734,2594.0,14.933691573068058,579063.0,865.0,4.981166199064125,288.0,1.6580625782018152
160,2013.0,5.0,4715.0,1275.0,687.0,4374156.0,1.0779222323117876,0.2914848030111409,0.1570588703283559,5988.0,34.00356289622904,579063.0,1620.0,9.198878334921202,873.0,4.956979333822069
161,2013.0,6.0,7867.0,3442.0,1616.0,4374156.0,1.7985183884616829,0.7868946603641936,0.3694426993458852,9749.0,54.94001725763592,579063.0,4265.0,24.034736443738776,2002.0,11.283079760269215
162,2013.0,7.0,9580.0,2128.0,1561.0,4374156.0,2.190136794389592,0.4864938516138885,0.3568688450983458,11306.0,63.40390547663368,579063.0,2513.0,14.09243584380075,1843.0,10.335495484614183
163,2013.0,8.0,13031.0,2057.0,1855.0,4374156.0,2.9790889945397465,0.4702621488579739,0.4240818114397383,14710.0,82.48004296139845,579063.0,2322.0,13.02159636372326,2094.0,11.74067940627117
164,2013.0,9.0,10382.0,1843.0,2998.0,4374156.0,2.373486450871894,0.421338425058457,0.6853893642567847,12160.0,68.20437533807673,579063.0,2158.0,12.102122795411768,3511.0,19.69204719611101
165,2013.0,10.0,3775.0,889.0,1969.0,4374156.0,0.8630236324447504,0.2032392077465915,0.4501439820619109,4610.0,25.703764196983467,579063.0,1085.0,6.049336191654479,2405.0,13.410279539518712
166,2013.0,11.0,5141.0,2571.0,3683.0,4374156.0,1.1753124488472748,0.5877705321895241,0.8419910035215936,5852.0,32.33622749652078,579063.0,2926.0,16.16811374826039,4192.0,23.1633624362364
167,2013.0,12.0,1953.0,1953.0,3363.0,4374156.0,0.4464861335535358,0.4464861335535358,0.7688340333540916,2289.0,12.795484063834609,579063.0,2290.0,12.798486467449106,3942.0,22.033709374150863
168,2013.0,13.0,3173.0,1240.0,3862.0,4374156.0,0.7253970823171373,0.2834832593990704,0.8829131837090402,3634.0,20.99596228411745,579063.0,1421.0,8.211344120099106,4424.0,25.560936518450603
169,2013.0,14.0,286.0,1431.0,4437.0,4374156.0,0.0653840420872049,0.3271488259677981,1.0143671144787705,318.0,1.8474156278991376,579063.0,1588.0,9.228778329909604,4924.0,28.618148672675247
170,2013.0,15.0,3113.0,1373.0,4658.0,4374156.0,0.7116801504107306,0.3138891251249384,1.0648911470007014,3805.0,21.83298366456106,579063.0,1680.0,9.638826018904249,5696.0,32.6851273989435
171,2013.0,16.0,129.0,650.0,5066.0,4374156.0,0.0294914035987742,0.1486000956527385,1.1581662839642666,168.0,0.9485349273247592,579063.0,840.0,4.758538686719807,6556.0,37.1210436928184
172,2013.0,17.0,1291.0,388.0,4093.0,4374156.0,0.295142651519516,0.0887028263280962,0.9357233715487056,1601.0,9.067555591226991,579063.0,480.0,2.718455993997057,5075.0,28.74911411382463
173,2013.0,18.0,0.0,222.0,1773.0,4374156.0,0.0,0.0507526480537045,0.4053353378343159,0.0,0.0,579063.0,344.0,2.0079082849868155,2750.0,16.058942531152624
174,2013.0,19.0,0.0,643.0,964.0,4374156.0,0.0,0.1469997869303244,0.2203853726295998,0.0,0.0,579063.0,878.0,5.141120136584466,1317.0,7.711393329582065
