index,Год,Неделя,A(H1N1)pdm09_15 и ст.,A(H3N2)_15 и ст.,B_15 и ст.,Население 15 и ст.,A(H1N1)pdm09_15 и ст._rel,A(H3N2)_15 и ст._rel,B_15 и ст._rel,A(H1N1)pdm09_0-14,A(H1N1)pdm09_0-14_rel,Население 0-14,A(H3N2)_0-14,A(H3N2)_0-14_rel,B_0-14,B_0-14_rel
175,2013.0,20.0,0.0,1303.0,1466.0,4374156.0,0.0,0.2978860379007973,0.3351503695798686,0.0,0.0,579063.0,1432.0,8.483708927502496,1609.0,9.53362294893795
176,2013.0,21.0,0.0,165.0,494.0,4374156.0,0.0,0.0377215627426182,0.1129360726960812,0.0,0.0,579063.0,175.0,1.0472713311806463,527.0,3.151794861615116
177,2013.0,22.0,,,,4374156.0,,,,,,579063.0,,,,
178,2013.0,23.0,,,,4374156.0,,,,,,579063.0,,,,
179,2013.0,24.0,0.0,0.0,143.0,4374156.0,0.0,0.0,0.0326920210436024,0.0,0.0,579063.0,0.0,0.0,126.0,0.7905049089202559
180,2013.0,25.0,,,,4374156.0,,,,,,579063.0,,,,
181,2013.0,26.0,,,,4374156.0,,,,,,579063.0,,,,
182,2013.0,27.0,,,,4374156.0,,,,,,579063.0,,,,
183,2013.0,28.0,,,,4374156.0,,,,,,579063.0,,,,
184,2013.0,29.0,,,,4374156.0,,,,,,579063.0,,,,
185,2013.0,30.0,,,,4374156.0,,,,,,579063.0,,,,
186,2013.0,31.0,,,,4374156.0,,,,,,579063.0,,,,
187,2013.0,32.0,,,,4374156.0,,,,,,579063.0,,,,
188,2013.0,33.0,,,,4374156.0,,,,,,579063.0,,,,
189,2013.0,34.0,,,,4374156.0,,,,,,579063.0,,,,
190,2013.0,35.0,,,,4374156.0,,,,,,579063.0,,,,
191,2013.0,36.0,,,,4374156.0,,,,,,579063.0,,,,
192,2013.0,37.0,0.0,243.0,0.0,4374156.0,0.0,0.0555535742209468,0.0,0.0,0.0,579063.0,345.0,1.9871347100976573,0.0,0.0
193,2013.0,38.0,,,,4374156.0,,,,,,579063.0,,,,
194,2013.0,39.0,,,,4374156.0,,,,,,579063.0,,,,
195,2013.0,40.0,,,,4374156.0,,,,,,579063.0,,,,
196,2013.0,41.0,,,,4374156.0,,,,,,579063.0,,,,
197,2013.0,42.0,,,,4374156.0,,,,,,579063.0,,,,
198,2013.0,43.0,,,,4374156.0,,,,,,579063.0,,,,
199,2013.0,44.0,,,,4374156.0,,,,,,579063.0,,,,
200,2013.0,45.0,,,,4374156.0,,,,,,579063.0,,,,
201,2013.0,46.0,0.0,237.0,0.0,4374156.0,0.0,0.0541818810303061,0.0,0.0,0.0,579063.0,349.0,2.0829339999077066,0.0,0.0
202,2013.0,47.0,,,,4374156.0,,,,,,579063.0,,,,
203,2013.0,48.0,,,,4374156.0,,,,,,579063.0,,,,
204,2013.0,49.0,0.0,264.0,0.0,4374156.0,0.0,0.0603545003881891,0.0,0.0,0.0,579063.0,400.0,2.2947509621348705,0.0,0.0
205,2013.0,50.0,0.0,910.0,0.0,4374156.0,0.0,0.2080401339138338,0.0,0.0,0.0,579063.0,1363.0,7.843313219209085,0.0,0.0
206,2013.0,51.0,,,,4374156.0,,,,,,579063.0,,,,
207,2013.0,52.0,0.0,174.0,0.0,4374156.0,0.0,0.0397791025285792,0.0,0.0,0.0,579063.0,243.0,1.4240864517534175,0.0,0.0
208,2014.0,1.0,0.0,310.0,0.0,4419241.0,0.0,0.0701477923471474,0.0,0.0,0.0,608759.0,527.0,2.975967273256209,0.0,0.0
209,2014.0,2.0,0.0,160.0,0.0,4419241.0,0.0,0.0362053121791728,0.0,0.0,0.0,608759.0,282.0,1.5746666535226133,0.0,0.0
210,2014.0,3.0,174.0,348.0,174.0,4419241.0,0.0393732769948504,0.0787465539897009,0.0393732769948504,226.0,1.2302118159263942,608759.0,450.0,2.450704253144456,226.0,1.2302118159263942
211,2014.0,4.0,458.0,3208.0,126.0,4419241.0,0.1036377061128822,0.7259165091924156,0.0285116833410986,564.0,3.050797977718166,608759.0,3956.0,21.39441038341941,156.0,0.8448156026592927
212,2014.0,5.0,150.0,896.0,0.0,4419241.0,0.0339424801679745,0.2027497482033679,0.0,202.0,1.0864849961389758,608759.0,1203.0,6.471296694169077,0.0,0.0
213,2014.0,6.0,673.0,1482.0,103.0,4419241.0,0.1522885943536458,0.3353517040595885,0.0233071697153425,963.0,5.159793454566575,608759.0,2115.0,11.328118584546411,146.0,0.7827510346355333
214,2014.0,7.0,382.0,2865.0,477.0,4419241.0,0.0864401828277751,0.6483013712083139,0.107937086934159,599.0,3.218464936211862,608759.0,4489.0,24.119540069610743,748.0,4.019777068269337
215,2014.0,8.0,259.0,3638.0,251.0,4419241.0,0.058607349090036,0.8232182856739426,0.0567970834810774,391.0,2.119120749473218,608759.0,5474.0,29.691953496869264,378.0,2.049396364671787
216,2014.0,9.0,662.0,4157.0,0.0,4419241.0,0.1497994791413276,0.9406592670551346,0.0,995.0,5.370998949491016,608759.0,6259.0,33.78100467839627,0.0,0.0
217,2014.0,10.0,504.0,3531.0,0.0,4419241.0,0.1140467333643944,0.7990059831541209,0.0,727.0,3.9466043307284577,608759.0,5087.0,27.616722838155184,0.0,0.0
218,2014.0,11.0,628.0,2890.0,0.0,4419241.0,0.1421058503032534,0.6539584512363096,0.0,987.0,5.349797741651061,608759.0,4535.0,24.581671946265445,0.0,0.0
219,2014.0,12.0,101.0,2626.0,101.0,4419241.0,0.0228546033131028,0.5942196861406743,0.0228546033131028,137.0,0.7459860571739458,608759.0,3577.0,19.48325721051556,137.0,0.7459860571739458
220,2014.0,13.0,176.0,4056.0,0.0,4419241.0,0.0398258433970901,0.9178046637420316,0.0,220.0,1.2303964962801976,608759.0,5059.0,28.27376684844129,0.0,0.0
221,2014.0,14.0,247.0,3341.0,0.0,4419241.0,0.055891950676598,0.7560121749413531,0.0,285.0,1.5952643903715988,608759.0,3846.0,21.533469583105592,0.0,0.0
222,2014.0,15.0,141.0,2814.0,141.0,4419241.0,0.031905931357896,0.6367609279512024,0.031905931357896,175.0,0.9651828322277862,608759.0,3507.0,19.347107139716467,175.0,0.9651828322277862
223,2014.0,16.0,488.0,3251.0,975.0,4419241.0,0.1104262021464771,0.7356466868405683,0.2206261210918345,622.0,3.3855771002487725,608759.0,4141.0,22.541648418865066,1242.0,6.761434821789214
224,2014.0,17.0,769.0,10767.0,769.0,4419241.0,0.1740117816611495,2.436391226457213,0.1740117816611495,1030.0,5.600212214760557,608759.0,14413.0,78.372882235087,1030.0,5.600212214760557
225,2014.0,18.0,0.0,1323.0,1075.0,4419241.0,0.0,0.2993726750815355,0.2432544412038176,0.0,0.0,608759.0,2105.0,11.494557106523692,1711.0,9.342930806176726
226,2014.0,19.0,0.0,1052.0,1315.0,4419241.0,0.0,0.2380499275780614,0.2975624094725768,0.0,0.0,608759.0,1398.0,7.626281223515394,1748.0,9.535268130211058
227,2014.0,20.0,205.0,1124.0,1234.0,4419241.0,0.0463880562295652,0.2543423180586893,0.2792334701818706,258.0,1.406623854049902,608759.0,1424.0,7.760756131765831,1563.0,8.519292838691333
228,2014.0,21.0,1140.0,570.0,1175.0,4419241.0,0.2579628492766065,0.1289814246383032,0.2658827613158006,1360.0,7.444126446453848,608759.0,680.0,3.7233993955869193,1403.0,7.68075539243477
229,2014.0,22.0,0.0,503.0,252.0,4419241.0,0.0,0.1138204501632746,0.0570233666821972,0.0,0.0,608759.0,514.0,2.8898909674883737,256.0,1.4400857943900212
230,2014.0,23.0,0.0,0.0,245.0,4419241.0,0.0,0.0,0.0554393842743584,0.0,0.0,608759.0,0.0,0.0,252.0,1.4532449280240105
231,2014.0,24.0,0.0,190.0,0.0,4419241.0,0.0,0.0429938082127677,0.0,0.0,0.0,608759.0,212.0,1.2297264391428948,0.0,0.0
232,2014.0,25.0,0.0,167.0,167.0,4419241.0,0.0,0.0377892945870116,0.0377892945870116,0.0,0.0,608759.0,146.0,0.8454333983400859,146.0,0.8454333983400859
233,2014.0,26.0,0.0,249.0,0.0,4419241.0,0.0,0.0563445170788377,0.0,0.0,0.0,608759.0,178.0,1.0220043627868298,0.0,0.0
234,2014.0,27.0,,,,4419241.0,,,,,,608759.0,,,,
235,2014.0,28.0,,,,4419241.0,,,,,,608759.0,,,,
236,2014.0,29.0,,,,4419241.0,,,,,,608759.0,,,,
237,2014.0,30.0,,,,4419241.0,,,,,,608759.0,,,,
238,2014.0,31.0,,,,4419241.0,,,,,,608759.0,,,,
239,2014.0,32.0,,,,4419241.0,,,,,,608759.0,,,,
240,2014.0,33.0,,,,4419241.0,,,,,,608759.0,,,,
241,2014.0,34.0,,,,4419241.0,,,,,,608759.0,,,,
242,2014.0,35.0,,,,4419241.0,,,,,,608759.0,,,,
243,2014.0,36.0,,,,4419241.0,,,,,,608759.0,,,,
244,2014.0,37.0,,,,4419241.0,,,,,,608759.0,,,,
245,2014.0,38.0,,,,4419241.0,,,,,,608759.0,,,,
246,2014.0,39.0,,,,4419241.0,,,,,,608759.0,,,,
247,2014.0,40.0,,,,4419241.0,,,,,,608759.0,,,,
248,2014.0,41.0,,,,4419241.0,,,,,,608759.0,,,,
249,2014.0,42.0,,,,4419241.0,,,,,,608759.0,,,,
250,2014.0,43.0,,,,4419241.0,,,,,,608759.0,,,,
251,2014.0,44.0,,,,4419241.0,,,,,,608759.0,,,,
252,2014.0,45.0,,,,4419241.0,,,,,,608759.0,,,,
253,2014.0,46.0,,,,4419241.0,,,,,,608759.0,,,,
254,2014.0,47.0,,,,4419241.0,,,,,,608759.0,,,,
255,2014.0,48.0,,,,4419241.0,,,,,,608759.0,,,,
256,2014.0,49.0,0.0,0.0,194.0,4419241.0,0.0,0.0,0.043898941017247,0.0,0.0,608759.0,0.0,0.0,362.0,1.9481729623771
257,2014.0,50.0,,,,4419241.0,,,,,,608759.0,,,,
258,2014.0,51.0,0.0,295.0,0.0,4419241.0,0.0,0.0667535443303499,0.0,0.0,0.0,608759.0,520.0,2.810883904227927,0.0,0.0
259,2014.0,52.0,0.0,898.0,599.0,4419241.0,0.0,0.2032023146056076,0.1355436374707783,0.0,0.0,608759.0,1454.0,7.958987173410085,968.0,5.299547180095221
260,2015.0,1.0,0.0,338.0,0.0,4489587.0,0.0,0.0752853213447027,0.0,0.0,0.0,642355.0,685.0,3.586073062358132,0.0,0.0
261,2015.0,2.0,0.0,124.0,0.0,4489587.0,0.0,0.0276194670021986,0.0,0.0,0.0,642355.0,315.0,1.655325188341747,0.0,0.0
262,2015.0,3.0,0.0,2999.0,1636.0,4489587.0,0.0,0.667990173706401,0.3643987743193305,0.0,0.0,642355.0,4288.0,22.10272479642817,2338.0,12.05192663224774
263,2015.0,4.0,111.0,4435.0,1220.0,4489587.0,0.02472387771971,0.9878414206028304,0.2717399172796963,154.0,0.7768356098821316,642355.0,6178.0,31.15155302330792,1700.0,8.572064321845524
264,2015.0,5.0,348.0,6349.0,1276.0,4489587.0,0.0775126977158478,1.4141612580399934,0.2842132249581086,533.0,2.6237217145049154,642355.0,9725.0,47.87061998289909,1954.0,9.618221094028211
265,2015.0,6.0,263.0,5869.0,1448.0,4489587.0,0.0585799985611148,1.307247192225031,0.3225240985418035,433.0,2.1073562440604774,642355.0,9659.0,47.026589686111976,2383.0,11.601993784666597
266,2015.0,7.0,171.0,6908.0,2644.0,4489587.0,0.0380881359465803,1.5386715971870015,0.5889183125307517,251.0,1.2269744025148857,642355.0,10190.0,49.82231283159332,3900.0,19.069017581639272
267,2015.0,8.0,308.0,7398.0,5083.0,4489587.0,0.0686031922312676,1.6478130393731094,1.13217540945303,393.0,1.9454544985794875,642355.0,9418.0,46.549567107303766,6472.0,31.988861895818367
268,2015.0,9.0,93.0,5296.0,4715.0,4489587.0,0.0207146002516489,1.1796185261584196,1.050207958994892,110.0,0.548794837509453,642355.0,6312.0,31.471903241436923,5620.0,28.021158744295384
269,2015.0,10.0,471.0,5450.0,4175.0,4489587.0,0.1049094270809319,1.2139201222740532,0.9299296349530592,527.0,2.6276485730014807,642355.0,6132.0,30.57535800347691,4697.0,23.419586880898347
270,2015.0,11.0,301.0,1807.0,2269.0,4489587.0,0.067044028771466,0.4024869102659109,0.5053916986128123,362.0,1.8330383801219985,642355.0,2181.0,11.04245708518734,2740.0,13.869941853347838
271,2015.0,12.0,355.0,2477.0,2718.0,4489587.0,0.0790718611756493,0.5517211271326293,0.605400897677225,403.0,2.0511925953921173,642355.0,2830.0,14.406817124459792,3104.0,15.801022968635934
272,2015.0,13.0,327.0,1229.0,2335.0,4489587.0,0.0728352073364431,0.2737445560137269,0.5200923826623696,355.0,1.864714614738856,642355.0,1327.0,6.969277950733064,2523.0,13.252049386272786
273,2015.0,14.0,273.0,751.0,1434.0,4489587.0,0.0608073749322599,0.1672759654729934,0.3194057716222004,307.0,1.6240175895062816,642355.0,842.0,4.453747064326652,1608.0,8.506174480500626
274,2015.0,15.0,467.0,373.0,2438.0,4489587.0,0.1040184765324739,0.0830811386437104,0.5430343592851636,533.0,2.790989135776238,642355.0,428.0,2.241948707915067,2786.0,14.593439023553316
275,2015.0,16.0,430.0,492.0,2029.0,4489587.0,0.0957771839592372,0.1095869174603365,0.451934665705331,521.0,2.684690070256079,642355.0,596.0,3.0708817011463143,2456.0,12.65660639642184
276,2015.0,17.0,351.0,176.0,645.0,4489587.0,0.0781809106271913,0.0392018241321529,0.1436657759388558,438.0,2.2398972506038413,642355.0,220.0,1.124427394158933,803.0,4.105049619435043
277,2015.0,18.0,0.0,823.0,1646.0,4489587.0,0.0,0.1833130753452377,0.3666261506904755,0.0,0.0,642355.0,994.0,5.111819434976602,1991.0,10.238503849862909
278,2015.0,19.0,139.0,232.0,463.0,4489587.0,0.0309605315589162,0.0516751318105652,0.1031275259840159,176.0,0.915476306954556,642355.0,295.0,1.534687133024613,590.0,3.0668850546456548
279,2015.0,20.0,0.0,0.0,612.0,4489587.0,0.0,0.0,0.1363154339140771,0.0,0.0,642355.0,0.0,0.0,749.0,3.87814856280057
280,2015.0,21.0,110.0,110.0,331.0,4489587.0,0.0245011400825955,0.0245011400825955,0.0737261578849012,122.0,0.6333395354322393,642355.0,122.0,0.6333395354322393,365.0,1.8944792993748
281,2015.0,22.0,0.0,268.0,1073.0,4489587.0,0.0,0.0596936867466873,0.238997484623864,0.0,0.0,642355.0,245.0,1.297390891583122,983.0,5.20267560538614
282,2015.0,23.0,0.0,227.0,0.0,4489587.0,0.0,0.0505614436249926,0.0,0.0,0.0,642355.0,212.0,1.138118264836015,0.0,0.0
283,2015.0,24.0,,,,4489587.0,,,,,,642355.0,,,,
284,2015.0,25.0,0.0,279.0,279.0,4489587.0,0.0,0.0621438007549469,0.0621438007549469,0.0,0.0,642355.0,230.0,1.2396664657993386,230.0,1.2396664657993386
285,2015.0,26.0,0.0,230.0,0.0,4489587.0,0.0,0.0512296565363361,0.0,0.0,0.0,642355.0,169.0,0.9060280890447286,0.0,0.0
286,2015.0,27.0,,,,4489587.0,,,,,,642355.0,,,,
287,2015.0,28.0,,,,4489587.0,,,,,,642355.0,,,,
288,2015.0,29.0,,,,4489587.0,,,,,,642355.0,,,,
289,2015.0,30.0,,,,4489587.0,,,,,,642355.0,,,,
290,2015.0,31.0,,,,4489587.0,,,,,,642355.0,,,,
291,2015.0,32.0,,,,4489587.0,,,,,,642355.0,,,,
292,2015.0,33.0,,,,4489587.0,,,,,,642355.0,,,,
293,2015.0,34.0,,,,4489587.0,,,,,,642355.0,,,,
294,2015.0,35.0,,,,4489587.0,,,,,,642355.0,,,,
295,2015.0,36.0,,,,4489587.0,,,,,,642355.0,,,,
296,2015.0,37.0,,,,4489587.0,,,,,,642355.0,,,,
297,2015.0,38.0,,,,4489587.0,,,,,,642355.0,,,,
298,2015.0,39.0,,,,4489587.0,,,,,,642355.0,,,,
299,2015.0,40.0,,,,4489587.0,,,,,,642355.0,,,,
300,2015.0,41.0,,,,4489587.0,,,,,,642355.0,,,,
301,2015.0,42.0,,,,4489587.0,,,,,,642355.0,,,,
302,2015.0,43.0,,,,4489587.0,,,,,,642355.0,,,,
303,2015.0,44.0,,,,4489587.0,,,,,,642355.0,,,,
304,2015.0,45.0,,,,4489587.0,,,,,,642355.0,,,,
305,2015.0,46.0,,,,4489587.0,,,,,,642355.0,,,,
306,2015.0,47.0,0.0,406.0,0.0,4489587.0,0.0,0.0904314806684891,0.0,0.0,0.0,642355.0,624.0,3.231136188792658,0.0,0.0
307,2015.0,48.0,123.0,369.0,0.0,4489587.0,0.0273967293650841,0.0821901880952524,0.0,186.0,0.9557414435040458,642355.0,560.0,2.878302944355973,0.0,0.0
308,2015.0,49.0,756.0,756.0,0.0,4489587.0,0.1683896536585659,0.1683896536585659,0.0,1215.0,6.167636207026808,642355.0,1215.0,6.169757283156619,0.0,0.0
309,2015.0,50.0,,,,4489587.0,,,,,,642355.0,,,,
310,2015.0,51.0,2455.0,246.0,0.0,4489587.0,0.5468208991161102,0.0547934587301682,0.0,3874.0,19.75554747238137,642355.0,389.0,1.9824070027655216,0.0,0.0
311,2015.0,52.0,2050.0,0.0,0.0,4489587.0,0.4566121560847356,0.0,0.0,3142.0,16.105387587679772,642355.0,0.0,0.0,0.0,0.0
312,2015.0,53.0,2823.0,0.0,0.0,4512720.0,0.6255650694038185,0.0,0.0,4663.0,22.79130793110033,678970.0,0.0,0.0,0.0,0.0
313,2016.0,1.0,1190.0,0.0,0.0,4512720.0,0.2636990551153185,0.0,0.0,2862.0,14.039735421493925,678970.0,0.0,0.0,0.0,0.0
314,2016.0,2.0,6886.0,0.0,738.0,4512720.0,1.5259089861546915,0.0,0.1635377333404244,9443.0,45.6447253215232,678970.0,0.0,0.0,1011.0,4.887182982648847
315,2016.0,3.0,15903.0,107.0,137.0,4512720.0,3.5240387172259746,0.0237107553759151,0.0303586307149568,21772.0,103.26963606356244,678970.0,147.0,0.6973114641407433,187.0,0.8877681658571683
316,2016.0,4.0,27551.0,89.0,1063.0,4512720.0,6.105187115531209,0.0197220301724902,0.2355563828467088,34726.0,162.86803090590507,678970.0,112.0,0.525458259730547,1340.0,6.2840643828519935
317,2016.0,5.0,18139.0,0.0,1959.0,4512720.0,4.019527025829212,0.0,0.4341062596394192,18609.0,87.31705750761347,678970.0,0.0,0.0,2010.0,9.431702611589523
318,2016.0,6.0,10136.0,179.0,1370.0,4512720.0,2.246095481217536,0.0396656561896151,0.3035863071495683,9838.0,46.42949666754687,678970.0,173.0,0.8170520736904417,1330.0,6.276975500925958
319,2016.0,7.0,6089.0,0.0,1015.0,4512720.0,1.3492970979808188,0.0,0.2249197823042422,6689.0,31.63753225205845,678970.0,0.0,0.0,1114.0,5.269138965784789
320,2016.0,8.0,3478.0,120.0,189.0,4512720.0,0.770710347639561,0.0265915013561665,0.0418816146359623,5034.0,23.889214521611507,678970.0,174.0,0.8260846842310142,273.0,1.2958966441552562
321,2016.0,9.0,4826.0,0.0,3413.0,4512720.0,1.0694215462071657,0.0,0.7563066177383042,7289.0,34.43487026434853,678970.0,0.0,0.0,5156.0,24.35910151397682
322,2016.0,10.0,2527.0,0.0,578.0,4512720.0,0.559972699391941,0.0,0.1280823981988689,4421.0,21.058022809288914,678970.0,0.0,0.0,1010.0,4.8107464745221
323,2016.0,11.0,1885.0,396.0,1275.0,4512720.0,0.4177081671364498,0.0877519544753496,0.2825347019092697,3126.0,14.87453251888726,678970.0,658.0,3.129899776267031,2114.0,10.059000600982332
324,2016.0,12.0,1966.0,562.0,1737.0,4512720.0,0.4356574305518623,0.1245368646847134,0.3849119821305111,2956.0,14.327902513143451,678970.0,845.0,4.094782948592152,2615.0,12.673241652805512
325,2016.0,13.0,990.0,0.0,2673.0,4512720.0,0.2193798861883742,0.0,0.5923256927086104,1488.0,7.212290346378739,678970.0,0.0,0.0,4021.0,19.4883427648419
326,2016.0,14.0,232.0,692.0,2105.0,4512720.0,0.0514102359552553,0.1533443244872272,0.4664592529560886,378.0,1.805945366792951,678970.0,1132.0,5.409376729934095,3440.0,16.437763628920756
327,2016.0,15.0,0.0,0.0,6693.0,4512720.0,0.0,0.0,1.4831409881401905,0.0,0.0,678970.0,0.0,0.0,11072.0,52.06994678398955
328,2016.0,16.0,0.0,260.0,3379.0,4512720.0,0.0,0.0576149196050275,0.7487723590207236,0.0,0.0,678970.0,433.0,2.004441397096226,5644.0,26.12929694487125
329,2016.0,17.0,0.0,386.0,6948.0,4512720.0,0.0,0.0855359960290024,1.5396479285220444,0.0,0.0,678970.0,639.0,2.95307494861268,11515.0,53.21619049069126
